TPC codegen census, configuration: tpcds-defaults-stats
commit:      a821cc2e8d1
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=true, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   794 stages  ok 794
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	bytes	constant pool	band	operators
tpcds-v2.7	q74	19	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q74	22	120	124	ok	Sort
tpcds-v2.7	q74	34	120	124	ok	Sort
tpcds-v2.7	q74	33	248	248	ok	HashAggregate
tpcds-v2.7	q74	32	429	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q74	29	120	124	ok	Sort
tpcds-v2.7	q74	28	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q74	31	120	124	ok	Sort
tpcds-v2.7	q75	51	1019	258	ok	Project < SortMergeJoin
tpcds-v2.7	q75	25	120	124	ok	Sort
tpcds-v2.7	q75	24	389	248	ok	Filter < HashAggregate
tpcds-v2.7	q75	23	329	338	ok	HashAggregate < HashAggregate
tpcds-v2.7	q75	22	325	252	ok	HashAggregate
tpcds-v2.7	q75	7	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	4	120	124	ok	Sort
tpcds-v2.7	q75	3	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q75	2	596	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	6	120	124	ok	Sort
tpcds-v2.7	q75	5	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	14	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	11	120	124	ok	Sort
tpcds-v2.7	q75	10	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	13	120	124	ok	Sort
tpcds-v2.7	q75	12	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	21	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	18	120	124	ok	Sort
tpcds-v2.7	q75	17	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	20	120	124	ok	Sort
tpcds-v2.7	q75	19	394	160	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q75	50	120	124	ok	Sort
tpcds-v2.7	q75	49	389	248	ok	Filter < HashAggregate
tpcds-v2.7	q75	48	329	338	ok	HashAggregate < HashAggregate
tpcds-v2.7	q75	47	325	252	ok	HashAggregate
tpcds-v2.7	q75	32	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	29	120	124	ok	Sort
tpcds-v2.7	q75	28	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q75	31	120	124	ok	Sort
tpcds-v2.7	q75	39	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	36	120	124	ok	Sort
tpcds-v2.7	q75	35	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	38	120	124	ok	Sort
tpcds-v2.7	q75	46	843	210	ok	Project < SortMergeJoin
tpcds-v2.7	q75	43	120	124	ok	Sort
tpcds-v2.7	q75	42	215	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q75	45	120	124	ok	Sort
tpcds-v2.7	q77a	67	373	262	ok	HashAggregate
tpcds-v2.7	q77a	66	373	262	ok	HashAggregate
tpcds-v2.7	q77a	21	568	262	ok	HashAggregate
tpcds-v2.7	q77a	8	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q77a	3	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q77a	2	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q77a	7	247	244	ok	HashAggregate
tpcds-v2.7	q77a	6	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	12	433	279	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v2.7	q77a	10	244	283	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q77a	11	160	115	ok	Project < Scan OneRowRelation
tpcds-v2.7	q77a	3	392	196	ok	Project < HashAggregate
tpcds-v2.7	q77a	2	153	190	ok	HashAggregate < Project < BroadcastHashJoin < ColumnarToRow
tpcds-v2.7	q77a	20	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q77a	15	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	14	214	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q77a	19	247	244	ok	HashAggregate
tpcds-v2.7	q77a	18	275	285	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q77a	43	445	250	ok	HashAggregate
tpcds-v2.7	q77a	42	383	297	ok	HashAggregate < HashAggregate
tpcds-v2.7	q77a	29	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q77a	33	433	279	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v2.7	q77a	41	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q77a	65	427	192	ok	HashAggregate
tpcds-v2.7	q77a	64	382	317	ok	HashAggregate < HashAggregate
tpcds-v2.7	q77a	51	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q77a	55	433	279	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v2.7	q77a	63	514	288	ok	Project < BroadcastHashJoin < HashAggregate
tpcds-v2.7	q78	23	1211	274	ok	Project < SortMergeJoin
tpcds-v2.7	q78	15	662	208	ok	Project < SortMergeJoin
tpcds-v2.7	q78	7	363	307	ok	Sort < HashAggregate
tpcds-v2.7	q78	6	529	332	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v2.7	q78	2	120	124	ok	Sort
tpcds-v2.7	q78	1	548	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	1	307	135	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	4	120	124	ok	Sort
tpcds-v2.7	q78	3	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q78	14	420	307	ok	Sort < Filter < HashAggregate
tpcds-v2.7	q78	13	529	332	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v2.7	q78	9	120	124	ok	Sort
tpcds-v2.7	q78	8	548	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	11	120	124	ok	Sort
tpcds-v2.7	q78	10	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q78	22	420	307	ok	Sort < Filter < HashAggregate
tpcds-v2.7	q78	21	529	332	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < SortMergeJoin
tpcds-v2.7	q78	17	120	124	ok	Sort
tpcds-v2.7	q78	16	548	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q78	19	120	124	ok	Sort
tpcds-v2.7	q78	18	281	142	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	100	424	254	ok	HashAggregate
tpcds-v2.7	q80a	99	424	254	ok	HashAggregate
tpcds-v2.7	q80a	32	568	258	ok	HashAggregate
tpcds-v2.7	q80a	31	288	249	ok	HashAggregate
tpcds-v2.7	q80a	10	509	285	ok	HashAggregate
tpcds-v2.7	q80a	9	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	2	120	124	ok	Sort
tpcds-v2.7	q80a	1	580	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	1	308	147	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	1	327	161	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	4	120	124	ok	Sort
tpcds-v2.7	q80a	3	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	8	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	20	509	285	ok	HashAggregate
tpcds-v2.7	q80a	19	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	12	120	124	ok	Sort
tpcds-v2.7	q80a	11	580	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	14	120	124	ok	Sort
tpcds-v2.7	q80a	13	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	18	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	30	509	285	ok	HashAggregate
tpcds-v2.7	q80a	29	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	22	120	124	ok	Sort
tpcds-v2.7	q80a	21	580	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	24	120	124	ok	Sort
tpcds-v2.7	q80a	23	400	157	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	28	342	168	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q80a	65	445	250	ok	HashAggregate
tpcds-v2.7	q80a	64	383	293	ok	HashAggregate < HashAggregate
tpcds-v2.7	q80a	63	288	249	ok	HashAggregate
tpcds-v2.7	q80a	42	509	285	ok	HashAggregate
tpcds-v2.7	q80a	52	509	285	ok	HashAggregate
tpcds-v2.7	q80a	62	509	285	ok	HashAggregate
tpcds-v2.7	q80a	61	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	54	120	124	ok	Sort
tpcds-v2.7	q80a	53	566	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	56	120	124	ok	Sort
tpcds-v2.7	q80a	98	427	192	ok	HashAggregate
tpcds-v2.7	q80a	97	382	313	ok	HashAggregate < HashAggregate
tpcds-v2.7	q80a	96	288	249	ok	HashAggregate
tpcds-v2.7	q80a	75	509	285	ok	HashAggregate
tpcds-v2.7	q80a	74	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	67	120	124	ok	Sort
tpcds-v2.7	q80a	66	566	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	69	120	124	ok	Sort
tpcds-v2.7	q80a	85	509	285	ok	HashAggregate
tpcds-v2.7	q80a	84	481	299	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v2.7	q80a	77	120	124	ok	Sort
tpcds-v2.7	q80a	76	566	162	ok	Filter < ColumnarToRow
tpcds-v2.7	q80a	79	120	124	ok	Sort
tpcds-v2.7	q80a	95	509	285	ok	HashAggregate
tpcds-v2.7	q86a	27	234	121	ok	Project
tpcds-v2.7	q86a	26	120	124	ok	Sort
tpcds-v2.7	q86a	25	329	262	ok	HashAggregate
tpcds-v2.7	q86a	24	329	262	ok	HashAggregate
tpcds-v2.7	q86a	7	266	251	ok	HashAggregate
tpcds-v2.7	q86a	6	353	360	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q86a	3	120	124	ok	Sort
tpcds-v2.7	q86a	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q86a	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q86a	5	120	124	ok	Sort
tpcds-v2.7	q86a	4	461	174	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q86a	15	247	245	ok	HashAggregate
tpcds-v2.7	q86a	14	190	298	ok	HashAggregate < HashAggregate
tpcds-v2.7	q86a	23	248	169	ok	HashAggregate
tpcds-v2.7	q86a	22	186	283	ok	HashAggregate < HashAggregate
tpcds-v2.7	q98	10	120	124	ok	Sort
tpcds-v2.7	q98	9	529	143	ok	Project
tpcds-v2.7	q98	8	120	124	ok	Sort
tpcds-v2.7	q98	7	377	245	ok	HashAggregate
tpcds-v2.7	q98	6	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v2.7	q98	3	120	124	ok	Sort
tpcds-v2.7	q98	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v2.7	q98	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v2.7	q98	5	120	124	ok	Sort
tpcds-v2.7	q98	4	881	199	ok	Project < Filter < ColumnarToRow
tpcds-mod	q3	4	238	248	ok	HashAggregate
tpcds-mod	q3	3	244	290	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q3	1	12167	542	interpreted	Project < Filter < ColumnarToRow
tpcds-mod	q3	1	472	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	9	852	278	ok	HashAggregate
tpcds-mod	q7	8	441	344	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-mod	q7	4	120	124	ok	Sort
tpcds-mod	q7	3	325	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q7	1	365	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	2	540	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	6	120	124	ok	Sort
tpcds-mod	q7	5	554	167	ok	Project < Filter < ColumnarToRow
tpcds-mod	q7	7	342	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q10	14	431	230	ok	HashAggregate
tpcds-mod	q10	13	424	295	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q10	12	318	172	ok	Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-mod	q10	7	318	173	ok	SortMergeJoin
tpcds-mod	q10	2	120	124	ok	Sort
tpcds-mod	q10	1	355	135	ok	Filter < ColumnarToRow
tpcds-mod	q10	1	424	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q10	6	120	124	ok	Sort
tpcds-mod	q10	5	219	180	ok	Union < Project < BroadcastHashJoin < Filter < ColumnarToRow < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q10	1	419	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q10	10	120	124	ok	Sort
tpcds-mod	q10	9	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q19	7	275	248	ok	HashAggregate
tpcds-mod	q19	6	446	313	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q19	4	235	133	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q19	2	325	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q19	1	445	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q19	3	432	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q19	5	639	177	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	9	901	281	ok	HashAggregate
tpcds-mod	q27	8	482	344	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-mod	q27	3	120	124	ok	Sort
tpcds-mod	q27	2	325	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q27	1	365	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	5	120	124	ok	Sort
tpcds-mod	q27	4	554	167	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	6	537	178	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	7	342	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	18	874	282	ok	HashAggregate
tpcds-mod	q27	17	441	344	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-mod	q27	13	120	124	ok	Sort
tpcds-mod	q27	12	325	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q27	11	445	165	ok	Project < Filter < ColumnarToRow
tpcds-mod	q27	15	120	124	ok	Sort
tpcds-mod	q27	27	730	240	ok	HashAggregate
tpcds-mod	q27	26	446	266	ok	HashAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-mod	q27	22	120	124	ok	Sort
tpcds-mod	q27	24	120	124	ok	Sort
tpcds-mod	q27	25	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q34	10	120	124	ok	Sort
tpcds-mod	q34	9	445	197	ok	Project < SortMergeJoin
tpcds-mod	q34	6	120	124	ok	Sort
tpcds-mod	q34	5	210	224	ok	Filter < HashAggregate
tpcds-mod	q34	4	385	282	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q34	1	712	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q34	2	496	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q34	3	741	187	ok	Project < Filter < ColumnarToRow
tpcds-mod	q34	8	120	124	ok	Sort
tpcds-mod	q34	7	698	186	ok	Project < Filter < ColumnarToRow
tpcds-mod	q42	4	238	248	ok	HashAggregate
tpcds-mod	q42	3	275	292	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q42	1	457	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q42	2	470	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q43	4	704	279	ok	HashAggregate
tpcds-mod	q43	3	396	300	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q43	1	493	170	ok	Project < Filter < ColumnarToRow
tpcds-mod	q43	2	475	178	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	16	630	204	ok	Project < SortMergeJoin
tpcds-mod	q46	13	120	124	ok	Sort
tpcds-mod	q46	12	545	196	ok	Project < SortMergeJoin
tpcds-mod	q46	9	120	124	ok	Sort
tpcds-mod	q46	8	421	327	ok	HashAggregate < Project < SortMergeJoin
tpcds-mod	q46	5	120	124	ok	Sort
tpcds-mod	q46	4	380	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q46	1	4900	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	2	424	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	3	396	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	7	120	124	ok	Sort
tpcds-mod	q46	6	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q46	11	120	124	ok	Sort
tpcds-mod	q46	10	528	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	15	120	124	ok	Sort
tpcds-mod	q52	4	238	248	ok	HashAggregate
tpcds-mod	q52	3	275	292	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q52	1	457	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q52	2	470	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q53	7	483	155	ok	Project < Filter
tpcds-mod	q53	6	120	124	ok	Sort
tpcds-mod	q53	5	245	238	ok	HashAggregate
tpcds-mod	q53	4	330	283	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q53	1	540	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q53	2	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q53	3	1474	209	ok	Project < Filter < ColumnarToRow
tpcds-mod	q55	4	201	248	ok	HashAggregate
tpcds-mod	q55	3	275	292	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q55	1	445	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q55	2	471	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	10	390	281	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q59	2	396	295	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q59	1	416	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	3	481	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	9	355	275	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q59	6	354	293	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q59	5	416	168	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	1	341	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	7	432	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q63	7	483	155	ok	Project < Filter
tpcds-mod	q63	6	120	124	ok	Sort
tpcds-mod	q63	5	245	238	ok	HashAggregate
tpcds-mod	q63	4	330	283	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q63	1	540	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q63	2	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q63	3	1474	209	ok	Project < Filter < ColumnarToRow
tpcds-mod	q65	9	180	143	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q65	8	180	133	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	7	186	249	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-mod	q65	2	330	283	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	1	411	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q65	6	350	275	ok	Filter < HashAggregate
tpcds-mod	q65	5	273	288	ok	HashAggregate < HashAggregate
tpcds-mod	q65	4	275	283	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	11	692	204	ok	Project < SortMergeJoin
tpcds-mod	q68	8	120	124	ok	Sort
tpcds-mod	q68	7	235	145	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q68	6	427	262	ok	HashAggregate
tpcds-mod	q68	5	310	290	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	4	380	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	1	1516	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	2	353	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	3	396	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	10	120	124	ok	Sort
tpcds-mod	q68	9	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q73	7	120	124	ok	Sort
tpcds-mod	q73	6	180	149	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-mod	q73	5	208	222	ok	Filter < HashAggregate
tpcds-mod	q73	4	385	282	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q73	1	1516	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	2	400	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	3	739	185	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	9	540	200	ok	Project < SortMergeJoin
tpcds-mod	q79	6	120	124	ok	Sort
tpcds-mod	q79	5	344	255	ok	HashAggregate
tpcds-mod	q79	4	385	294	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q79	1	498	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	2	397	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	3	399	150	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	8	120	124	ok	Sort
tpcds-mod	q79	7	461	174	ok	Project < Filter < ColumnarToRow
tpcds-mod	q89	10	709	168	ok	Project < Filter
tpcds-mod	q89	9	120	124	ok	Sort
tpcds-mod	q89	8	409	248	ok	HashAggregate
tpcds-mod	q89	7	515	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-mod	q89	4	120	124	ok	Sort
tpcds-mod	q89	3	270	142	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q89	1	423	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q89	2	321	150	ok	Filter < ColumnarToRow
tpcds-mod	q89	6	120	124	ok	Sort
tpcds-mod	q89	5	1239	213	ok	Project < Filter < ColumnarToRow
tpcds-mod	q98	10	383	169	ok	Project < Sort
tpcds-mod	q98	9	529	143	ok	Project
tpcds-mod	q98	8	120	124	ok	Sort
tpcds-mod	q98	7	377	245	ok	HashAggregate
tpcds-mod	q98	6	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-mod	q98	3	120	124	ok	Sort
tpcds-mod	q98	2	215	142	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q98	1	411	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q98	5	120	124	ok	Sort
tpcds-mod	q98	4	881	199	ok	Project < Filter < ColumnarToRow
tpcds-mod	ss_max	3	475	284	ok	HashAggregate
tpcds-mod	ss_max	2	447	509	ok	HashAggregate < HashAggregate
tpcds-mod	ss_max	1	525	403	ok	HashAggregate < ColumnarToRow
